SIREN;NIC;SIRET;Statut de diffusion de l'établissement;Date de création de l'établissement;Tranche de l'effectif de l'établissement;Tranche de l'effectif de l'établissement triable;Année de la tranche d'effectif de l'établissement;Activité principale de l'établissement;Date de la dernière mise à jour de l'établissement;Etablissement siège;Nombre de periodes de l'établissement;Complément d'adresse de l'établissement;Numéro de voie de l'établissement;Indice de répétition de l'établissement;Type de voie de l'établissement;Libellé de la voie de l'établissement;Code postal de l'établissement;Commune de l'établissement;Libellé de la commune de l'établissement à l'étranger;Distribution spéciale de l'établissement;Code commune de l'établissement;Code cedex de l'établissement;Libellé cedex de l'établissement;Code du pays de l'établissement étranger;Libellé du pays de l'établissement étranger;Complément d'adresse de l'établissement 2;Numero de voie de l'établissement 2;Indice de répétition de l'établissement 2;Type de voie de l'établissement 2;Libellé de la voie de l'établissement 2;Code postal de l'établissement 2;Libellé de la commune de l'établissement 2;Libellé de la commune de l'établissement étranger 2;Distribution spéciale de l'établissement 2;Code de la commune de l'établissement 2;Code cedex de l'établissement 2;Libellé cedex de l'établissement 2;Code pays de l'établissement;Libellé du pays de l'établissement étranger;Date du début de la période de l'établissement;Etat administratif de l'établissement;Enseigne de l'établissement 1;Enseigne de l'établissement 2;Enseigne de l'établissement 3;Dénomination usuelle de l'établissement;Activité principale de l'établissement;Nomenclature principale de l'établissement;Caractère employeur de l'établissement;Statut de diffusion de l'unité légale;Unité légale purgée;Date de création de l'unité légale;Sigle de l'unité légale;Civilité de la personne physique;Prénom de la personne physique 1;Prénom de la personne physique 2;Prénom de la personne physique 3;Prénom de la personne physique 4;Prénom usuel de la personne physique;Pseudonyme de la personne physique;Identifiant association de l'unité légale;Tranche de l'effectif de l'unité légale;Tranche de l'effectif de l'unité légale triable;Année de la tranche de l'effectif de l'unité légale;Date du dernier traitement de l'unité légale;Nombre de périodes de l'unité légale;Catégorie de l'entreprise;Année de la catégorie de l'entreprise;Date de début de l'unité légale;Etat administratif de l'unité légale;Nom de la personne physique;Nom d'usage de la personne physique;Dénomination de l'unité légale;Dénomination usuelle de l'unité légale 1;Dénomination usuelle de l'unité légale 2;Dénomination usuelle de l'unité légale 3;Catégorie juridique de l'unité légale;Activité principale de l'unité légale;Nomenclature de l'activité principale de l'unité légale;NIC du siège de l'unité légale;Economie sociale et solidaire unité légale;Société à mission unité légale;Caractère employeur de l'unité légale;Code EPCI de l'établissement;Libellé de l'EPCI de l'établissement;Code de l'arrondissement de l'établissement;Code du département de l'établissement;Département de l'établissement;Code de la région de l'établissement;Région de l'établissement;Section de l'établissement;Sous-section de l'établissement;Division de l'établissement;Groupe de l'établissement;Classe de l'établissement;Section de l'unité légale;Sous-section de l'unité légale;Division de l'unité légale;Groupe de l'unité légale;Classe de l'unité légale;Nature juridique de l'unité légale;Première ligne de l'adressage;Adresse de l'établissement;SIRET du siège de l'unité légale;Date de fermeture de l'établissement;Date de fermeture de l'unité légale;Géolocalisation de l'établissement
912945169;00015;91294516900015;O;2022-04-12;;;;;2022-04-29T05:40:43-03:00;oui;1;;27;;Rue;LEON GAMBETTA;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2022-04-12;Actif;;;;;68.10Z;NAFRev2;Non;O;;2022-04-12;;;;;;;;;;;;;2022-04-29T05:40:43-03:00;1;;;2022-04-12;Active;;;MENDI ALDE;;;;5710;68.10Z;NAFRev2;00015;N;N;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Activités des marchands de biens immobiliers;Activités des marchands de biens immobiliers;Activités des marchands de biens immobiliers;Activités immobilières;Activités immobilières;Activités des marchands de biens immobiliers;Activités des marchands de biens immobiliers;Activités des marchands de biens immobiliers;SAS, société par actions simplifiée;;27 Rue LEON GAMBETTA;91294516900015;;;50.631236, 3.05928
448189159;00016;44818915900016;O;2003-05-02;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;1;;101;;Rue;D ARTOIS;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2003-05-02;Fermé;;;;;;;;O;;2003-05-02;;Masculin;FARID;;;;FARID;;;;;;2006-11-25T15:27:46-03:00;4;;;2005-11-15;Cessée;LAOUAR;;;;;;1000;52.6E;NAFRev1;00024;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;;;;;;"Commerce ; réparations automobile et d'articles domestiques";"Commerce ; réparations automobile et d'articles domestiques";Commerce de détail et réparation d'articles domestiques;Commerce de détail hors magasin;Commerce de détail non alimentaire sur éventaires et marchés;Entrepreneur individuel;Monsieur FARID LAOUAR;101 Rue D ARTOIS;44818915900024;;2005-11-15;50.621415, 3.061361
389754391;00016;38975439100016;O;1982-09-28;Etablissement non employeur;-1;;;2019-11-21T05:56:48-03:00;non;4;;124;;Rue;RAYMOND DERAIN;59700;MARCQ-EN-BAROEUL;;;59378;;;;;;;;;;;;;;;;;;;2001-05-10;Fermé;;;;;85.3K;NAF1993;Non;O;;1982-09-28;;;;;;;;;W595004182;Etablissement non employeur;-1;;2017-05-19T23:41:04-03:00;7;;;2016-01-01;Active;;;ASS DES DIABETIQUES DE LA METROPOLE NORD;;;;9220;88.99B;NAFRev2;00024;O;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé et action sociale;Santé et action sociale;Santé et action sociale;Action sociale;Autres formes d'action sociale;Santé humaine et action sociale;Action sociale sans hébergement;Autre action sociale sans hébergement;Autre action sociale sans hébergement n.c.a.;Action sociale sans hébergement n.c.a.;Association déclarée;;124 Rue RAYMOND DERAIN;38975439100024;2001-05-10;;50.672463, 3.092858
508063914;00032;50806391400032;O;2018-05-01;3 à 5 salariés;2;2020;8292ZZ;2022-08-29T06:10:42-03:00;oui;1;;1;;Rue;HUBERT HALBAUT;59113;SECLIN;;;59560;;;;;;;;;;;;;;;;;;;2018-05-01;Actif;;;;ETIKSERVICES;82.92Z;NAFRev2;Oui;O;;2008-08-08;;;;;;;;;;3 à 5 salariés;2;2020;2022-08-29T06:10:42-03:00;5;PME;2020;2018-05-01;Active;;;ETIKSERVICES;;;;5499;82.92Z;NAFRev2;00032;N;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités de services administratifs et de soutien;Activités administratives et autres activités de soutien aux entreprises;Activités de soutien aux entreprises n.c.a.;Activités de conditionnement;Activités de conditionnement;Activités de services administratifs et de soutien;Activités administratives et autres activités de soutien aux entreprises;Activités de soutien aux entreprises n.c.a.;Activités de conditionnement;Activités de conditionnement;Société à responsabilité limitée (sans autre indication);;1 Rue HUBERT HALBAUT;50806391400032;;;50.556348, 3.059078
572219012;00075;57221901200075;O;1998-01-28;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;4;;11;;Place;JEANNE D ARC;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2000-12-26;Fermé;;;;;15.8P;NAF1993;Oui;O;;2000-12-31;;;;;;;;;;3 à 5 salariés;2;2020;2023-01-04T05:36:21-03:00;10;ETI;2020;2022-12-15;Active;;;RICARDO;;;;5710;64.20Z;NAFRev2;00034;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Industrie manufacturière;Industries agricoles et alimentaires;Industries alimentaires;Autres industries alimentaires;Transformation du thé et du café;Activités financières et d'assurance;Activités des services financiers, hors assurance et caisses de retraite;Activités des sociétés holding;Activités des sociétés holding;Activités des sociétés holding;SAS, société par actions simplifiée;;11 Place JEANNE D ARC;57221901200034;2000-12-26;;50.62577, 3.064327
790916506;00013;79091650600013;O;2013-01-10;;;;;2020-01-22T00:52:53-03:00;non;2;;;;Rue;DE LA ZAMIN;59160;CAPINGHEM;;;59128;;;;;;;;;;;;;;;;;;;2019-11-25;Fermé;;;;;68.20B;NAFRev2;Non;O;;2013-01-10;;;;;;;;;;;;;2020-01-22T00:52:53-03:00;2;;;2019-11-25;Active;;;JYLGRAM;;;;6540;68.20B;NAFRev2;00021;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;Rue DE LA ZAMIN;79091650600021;2019-11-25;;50.642426, 2.971673
792171712;00013;79217171200013;O;2013-03-10;;;;;2014-08-13T05:29:47-03:00;non;2;;172;;Avenue;DE LA REPUBLIQUE;59110;LA MADELEINE;;;59368;;;;;;;;;;;;;;;;;;;2013-11-15;Fermé;;;;;73.11Z;NAFRev2;Non;O;;2013-03-10;;Masculin;VINCENT;;;;VINCENT;;;;;;2017-05-19T23:40:25-03:00;3;PME;2020;2014-07-01;Active;FRAISSE;;;;;;1000;66.22Z;NAFRev2;00021;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;Publicité et études de marché;Publicité;Activités des agences de publicité;Activités des agences de publicité;Activités financières et d'assurance;Activités auxiliaires de services financiers et d'assurance;Activités auxiliaires d'assurance et de caisses de retraite;Activités des agents et courtiers d'assurances;Activités des agents et courtiers d'assurances;Entrepreneur individuel;Monsieur VINCENT FRAISSE;172 Avenue DE LA REPUBLIQUE;79217171200021;2013-11-15;;50.655155, 3.067818
790916506;00021;79091650600021;O;2019-11-25;;;;;2021-02-23T13:17:37-03:00;oui;1;;4;;Allée;DU PROGRES;59320;ENGLOS;;;59195;;;;;;;;;;;;;;;;;;;2019-11-25;Actif;;;;;68.20B;NAFRev2;Non;O;;2013-01-10;;;;;;;;;;;;;2020-01-22T00:52:53-03:00;2;;;2019-11-25;Active;;;JYLGRAM;;;;6540;68.20B;NAFRev2;00021;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;4 Allée DU PROGRES;79091650600021;;;50.62561, 2.960661
448746461;00012;44874646100012;O;2003-05-16;;;;;2020-01-17T00:51:05-03:00;oui;4;;178;;Rue;DES FUSILLES;59493;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2019-11-30;Fermé;;;;;68.31Z;NAFRev2;Non;O;;2003-05-16;P-R-I;;;;;;;;;;;;2020-07-10T08:11:27-03:00;5;;;2019-11-30;Cessée;;;EURL PATRICK ROUSSEAU IMMOBILIER;;;;5499;68.31Z;NAFRev2;00012;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Activités immobilières pour compte de tiers;Agences immobilières;Agences immobilières;Activités immobilières;Activités immobilières;Activités immobilières pour compte de tiers;Agences immobilières;Agences immobilières;Société à responsabilité limitée (sans autre indication);;178 Rue DES FUSILLES;44874646100012;2019-11-30;2019-11-30;50.623338, 3.15846
879442960;00016;87944296000016;P;2019-12-01;;;;;2019-12-04T07:05:16-03:00;oui;1;[ND];[ND];[ND];[ND];[ND];[ND];MOUVAUX;;[ND];59421;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2019-12-01;Actif;[ND];[ND];[ND];[ND];29.20Z;NAFRev2;Non;P;;2019-12-01;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2019-12-04T07:05:16-03:00;1;PME;2020;2019-12-01;Active;[ND];[ND];[ND];[ND];[ND];[ND];1000;29.20Z;NAFRev2;00016;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Industrie manufacturière;Industrie automobile;Fabrication de carrosseries et remorques;Fabrication de carrosseries et remorques;Fabrication de carrosseries et remorques;Industrie manufacturière;Industrie automobile;Fabrication de carrosseries et remorques;Fabrication de carrosseries et remorques;Fabrication de carrosseries et remorques;Entrepreneur individuel;;[ND] [ND] [ND] [ND];87944296000016;;;50.70407588, 3.13669083
913539490;00015;91353949000015;O;2022-05-05;;;;;2022-07-08T17:00:37-03:00;oui;1;;21;;Rue;CHARLES DENIS PLATEL;59120;LOOS;;;59360;;;;;;;;;;;;;;;;;;;2022-05-05;Actif;;;;;46.19B;NAFRev2;Non;O;;2022-05-05;;Masculin;LUDOVIC;JEAN-LUC;;;LUDOVIC;;;;;;2022-07-08T17:00:37-03:00;1;;;2022-05-05;Active;VANDOOLAEGHE;;;;;;1000;46.19B;NAFRev2;00015;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Intermédiaires du commerce de gros;Intermédiaires du commerce en produits divers;Autres intermédiaires du commerce en produits divers;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Intermédiaires du commerce de gros;Intermédiaires du commerce en produits divers;Autres intermédiaires du commerce en produits divers;Entrepreneur individuel;Monsieur LUDOVIC VANDOOLAEGHE;21 Rue CHARLES DENIS PLATEL;91353949000015;;;50.611268, 3.018063
848263240;00014;84826324000014;O;2019-02-04;;;;;2022-04-22T10:30:34-03:00;non;3;;1;;Allée;LAVOISIER;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2021-08-01;Fermé;;;;;56.10A;NAFRev2;Oui;O;;2019-02-04;;;;;;;;;;;;;2023-05-01T05:36:19-03:00;7;PME;2020;2023-04-18;Active;;;LA CANTINE DE TOM;;;;5710;56.10A;NAFRev2;00022;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Hébergement et restauration;Restauration;Restaurants et services de restauration mobile;Restaurants et services de restauration mobile;Restauration traditionnelle;Hébergement et restauration;Restauration;Restaurants et services de restauration mobile;Restaurants et services de restauration mobile;Restauration traditionnelle;SAS, société par actions simplifiée;;1 Allée LAVOISIER;84826324000022;2021-08-01;;50.643086, 3.139436
841077274;00014;84107727400014;P;2018-07-11;;;;;2019-11-21T05:56:48-03:00;oui;1;[ND];[ND];[ND];[ND];[ND];[ND];MARCQ-EN-BAROEUL;;[ND];59378;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2018-07-11;Actif;[ND];[ND];[ND];[ND];47.99A;NAFRev2;Non;P;;2018-07-11;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2018-07-16T00:40:45-03:00;1;PME;2020;2018-07-11;Active;[ND];[ND];[ND];[ND];[ND];[ND];1000;47.99A;NAFRev2;00014;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail hors magasin, éventaires ou marchés;Autres commerces de détail hors magasin, éventaires ou marchés;Vente à domicile;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail hors magasin, éventaires ou marchés;Autres commerces de détail hors magasin, éventaires ou marchés;Vente à domicile;Entrepreneur individuel;;[ND] [ND] [ND] [ND];84107727400014;;;50.675587872, 3.10112966
911155323;00015;91115532300015;O;1959-11-17;;;;;2022-03-09T09:51:25-03:00;oui;1;MAIRIE;11;;Rue;SADI CARNOT;59320;HAUBOURDIN;;;59286;;;;;;;;;;;;;;;;;;;1959-11-17;Actif;;;;;74.20Z;NAFRev2;Non;O;;1959-11-17;;;;;;;;;W595020481;;;;2022-03-09T09:51:25-03:00;1;;;1959-11-17;Active;;;PHOTO CINE-CLUB HAUBOURDINOIS;;;;9220;74.20Z;NAFRev2;00015;O;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;Autres activités spécialisées, scientifiques et techniques;Activités photographiques;Activités photographiques;Activités photographiques;Activités spécialisées, scientifiques et techniques;Autres activités spécialisées, scientifiques et techniques;Activités photographiques;Activités photographiques;Activités photographiques;Association déclarée;;11 Rue SADI CARNOT;91115532300015;;;50.610782, 2.982663
809336696;00012;80933669600012;O;2015-03-01;;;;;2019-08-08T06:00:44-03:00;non;2;APPARTEMENT 53;9;;Chemin;DES VIEUX ARBRES;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2018-04-06;Fermé;;;;;47.91A;NAFRev2;Non;O;;2015-03-01;;Masculin;FIACRE;GHISLAIN;;;FIACRE;;;;;;2019-08-08T06:00:44-03:00;3;PME;2020;2018-12-15;Active;ADJOVI;;;;;;1000;81.21Z;NAFRev2;00020;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail hors magasin, éventaires ou marchés;Vente à distance;Vente à distance sur catalogue général;Activités de services administratifs et de soutien;Services relatifs aux bâtiments et aménagement paysager;Activités de nettoyage;Nettoyage courant des bâtiments;Nettoyage courant des bâtiments;Entrepreneur individuel;Monsieur FIACRE ADJOVI;9 Chemin DES VIEUX ARBRES;80933669600020;2018-04-06;;50.619475, 3.128679
799172093;00012;79917209300012;O;2013-10-29;;;;;2013-12-18T09:59:52-03:00;oui;1;;259;;Rue;DE LA CARNOY;59130;LAMBERSART;;;59328;;;;;;;;;;;;;;;;;;;2013-10-29;Actif;;;;;86.90F;NAFRev2;Non;O;;2013-10-29;;;;;;;;;W595022658;;;;2017-05-04T21:50:22-03:00;2;;;2016-01-01;Active;;;ASSOCIATION PSYCHOMOT'SOLIDAIRE;;;;9220;86.90F;NAFRev2;00012;O;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Association déclarée;;259 Rue DE LA CARNOY;79917209300012;;;50.644173, 3.015697
388172835;00018;38817283500018;O;1992-06-01;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;3;;43;;Boulevard;VAUBAN;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;1996-07-01;Fermé;;;;;85.1C;NAF1993;Non;O;;1992-06-01;;Masculin;CHRISTOPHE;PIERRE;;;CHRISTOPHE;;;1 ou 2 salariés;1;2020;2022-08-29T06:12:58-03:00;6;PME;2020;2019-01-01;Active;OUDAR;;;;;;1000;86.22B;NAFRev2;00034;;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé et action sociale;Santé et action sociale;Santé et action sociale;Activités pour la santé humaine;Pratique médicale;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Activité des médecins spécialistes;Activités chirurgicales;Entrepreneur individuel;Monsieur CHRISTOPHE OUDAR;43 Boulevard VAUBAN;38817283500034;1996-07-01;;50.63361, 3.04811
833037880;00014;83303788000014;O;2016-08-23;;;;;2017-11-07T13:40:39-03:00;oui;1;;42;;Rue;DE PARIS;59110;LA MADELEINE;;;59368;;;;;;;;;;;;;;;;;;;2016-08-23;Actif;;;;;94.99Z;NAFRev2;Non;O;;2016-08-23;;;;;;;;;W595028041;;;;2021-02-10T07:00:48-03:00;1;;;2016-08-23;Active;;;COKPIT;;;;9220;94.99Z;NAFRev2;00014;O;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Autres activités de services;Activités des organisations associatives;Activités des autres organisations associatives;Activités des organisations associatives n.c.a.;Autres organisations fonctionnant par adhésion volontaire;Autres activités de services;Activités des organisations associatives;Activités des autres organisations associatives;Activités des organisations associatives n.c.a.;Autres organisations fonctionnant par adhésion volontaire;Association déclarée;;42 Rue DE PARIS;83303788000014;;;50.650826, 3.076229
497978221;00016;49797822100016;O;2007-05-01;;;;;2019-04-05T11:52:41-03:00;oui;2;;17;;Rue;DE L EGLISE;59491;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2008-01-01;Actif;;;;;90.03B;NAFRev2;Non;O;;2007-05-01;;Masculin;REMI;;;;REMI;;;;;;2016-07-10T08:49:39-03:00;2;PME;2020;2008-01-01;Active;MARRON;;;;;;1000;90.03B;NAFRev2;00016;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Arts, spectacles et activités récréatives;Activités créatives, artistiques et de spectacle;Activités créatives, artistiques et de spectacle;Création artistique;Autre création artistique;Arts, spectacles et activités récréatives;Activités créatives, artistiques et de spectacle;Activités créatives, artistiques et de spectacle;Création artistique;Autre création artistique;Entrepreneur individuel;Monsieur REMI MARRON;17 Rue DE L EGLISE;49797822100016;;;50.668981, 3.146942
797490349;00017;79749034900017;O;2013-09-20;;;;;2013-09-27T08:04:35-03:00;oui;1;;31;;Rue;PIERRE BROSSOLETTE;59223;RONCQ;;;59508;;;;;;;;;;;;;;;;;;;2013-09-20;Actif;;;;;68.20B;NAFRev2;Non;O;;2013-09-20;;;;;;;;;;;;;2013-09-27T08:04:35-03:00;1;;;2013-09-20;Active;;;JC;;;;6540;68.20B;NAFRev2;00017;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;31 Rue PIERRE BROSSOLETTE;79749034900017;;;50.757341, 3.115215
519172472;00036;51917247200036;O;2015-01-05;;;;;2017-07-24T07:09:22-03:00;non;3;PARC DE LA HAUTE BORNE IMM. PLAZA 2;21;;Avenue;DE L'HARMONIE;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2017-04-27;Fermé;;;;;95.11Z;NAFRev2;Non;O;;2009-12-21;;;;;;;;;;;;;2022-07-03T17:46:52-03:00;7;GE;2020;2017-09-15;Active;;;HTM PRO;;;;5710;95.11Z;NAFRev2;00044;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Autres activités de services;Réparation d'ordinateurs et de biens personnels et domestiques;Réparation d'ordinateurs et d'équipements de communication;Réparation d'ordinateurs et d'équipements périphériques;Réparation d'ordinateurs et d'équipements périphériques;Autres activités de services;Réparation d'ordinateurs et de biens personnels et domestiques;Réparation d'ordinateurs et d'équipements de communication;Réparation d'ordinateurs et d'équipements périphériques;Réparation d'ordinateurs et d'équipements périphériques;SAS, société par actions simplifiée;;21 Avenue DE L'HARMONIE;51917247200044;2017-04-27;;50.625452, 3.165136
877717678;00016;87771767800016;O;2019-10-01;;;;;2021-01-21T05:47:48-03:00;non;2;;1;;Rue;BAUDELAIRE;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2020-11-24;Fermé;;;;;77.11A;NAFRev2;Non;O;;2019-10-01;;;;;;;;;;;;;2021-01-21T05:47:48-03:00;2;PME;2020;2020-11-24;Active;;;TITAN SA;;;;5710;77.11A;NAFRev2;00024;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités de services administratifs et de soutien;Activités de location et location-bail;Location et location-bail de véhicules automobiles;Location et location-bail de voitures et de véhicules automobiles légers;Location de courte durée de voitures et de véhicules automobiles légers;Activités de services administratifs et de soutien;Activités de location et location-bail;Location et location-bail de véhicules automobiles;Location et location-bail de voitures et de véhicules automobiles légers;Location de courte durée de voitures et de véhicules automobiles légers;SAS, société par actions simplifiée;;1 Rue BAUDELAIRE;87771767800024;2020-11-24;;50.610358, 3.043586
507478212;00016;50747821200016;O;2008-08-01;;;;;2019-11-21T05:59:05-03:00;non;2;;22;;Avenue;DE LA LIBERTE;59370;MONS-EN-BAROEUL;;;59410;;;;;;;;;;;;;;;;;;;2009-12-04;Fermé;;;;;90.03A;NAFRev2;Non;O;;2008-08-01;;Féminin;BRIGITTE;;;;BRIGITTE;;;;;;2016-07-10T05:44:22-03:00;4;;;2012-10-08;Active;BRULOIS;;;;;;1000;85.59B;NAFRev2;00032;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Arts, spectacles et activités récréatives;Activités créatives, artistiques et de spectacle;Activités créatives, artistiques et de spectacle;Création artistique;Création artistique relevant des arts plastiques;Enseignement;Enseignement;Autres activités d'enseignement;Enseignements divers;Autres enseignements;Entrepreneur individuel;Madame BRIGITTE BRULOIS;22 Avenue DE LA LIBERTE;50747821200032;2009-12-04;;50.642909, 3.104765
